"ID1","Topic1","ID2","Topic2","Count"
136335,"2015",150395,"comcast",27
136389,"2016",150395,"comcast",345
143082,"3.0",150395,"comcast",6
137960,"answered",150395,"comcast",6
136435,"asap",150395,"comcast",6
158334,"Bryan Starbuck",150395,"comcast",37
150395,"comcast",150395,"comcast",40
156235,"cto",150395,"comcast",46
142185,"dns",150395,"comcast",108
156243,"don’t",150395,"comcast",19
158780,"firewall",150395,"comcast",159
136181,"having",150395,"comcast",6
136297,"hosted",150395,"comcast",12
156236,"i’m",150395,"comcast",57
156296,"incontact",150395,"comcast",6
141183,"ios",150395,"comcast",13
156352,"paulus",150395,"comcast",13
136447,"preventing",150395,"comcast",6
143187,"redmond",150395,"comcast",54
156351,"rowell",150395,"comcast",47
136275,"saroj",150395,"comcast",7
145235,"security",150395,"comcast",28
158792,"starbuck",150395,"comcast",100
138498,"sushil",150395,"comcast",6
156266,"1st",136228,"config",95
136389,"2016",136228,"config",27
156226,"2017",136228,"config",53
140565,"248",136228,"config",12
140674,"535",136228,"config",13
144992,"aug 19",136228,"config",15
158334,"Bryan Starbuck",136228,"config",11
156447,"bryon",136228,"config",28
148696,"capistrano",136228,"config",22
136228,"config",136228,"config",28
156235,"cto",136228,"config",7
158262,"database",136228,"config",7
156830,"dec",136228,"config",48
136324,"deployed",136228,"config",26
136257,"devkota",136228,"config",10
156243,"don’t",136228,"config",8
145452,"eng",136228,"config",95
156269,"json",136228,"config",19
136304,"maharjan",136228,"config",19
137862,"may 1st",136228,"config",8
148510,"may 2nd",136228,"config",10
156475,"mcdonald",136228,"config",27
156412,"monit",136228,"config",13
142931,"nginx",136228,"config",6
156258,"repo",136228,"config",37
156351,"rowell",136228,"config",7
139147,"san francisco ca",136228,"config",29
136275,"saroj",136228,"config",39
136566,"shapiro",136228,"config",9
138439,"sharma",136228,"config",15
156833,"ssn",136228,"config",20
158792,"starbuck",136228,"config",24
138498,"sushil",136228,"config",7
136389,"2016",137356,"criteria",28
156226,"2017",137356,"criteria",23
158334,"Bryan Starbuck",137356,"criteria",7
137356,"criteria",137356,"criteria",11
136162,"css",137356,"criteria",9
156235,"cto",137356,"criteria",16
156622,"dob",137356,"criteria",17
156328,"etan",137356,"criteria",11
140451,"gagan",137356,"criteria",14
137060,"html",137356,"criteria",7
141183,"ios",137356,"criteria",13
136388,"iphone",137356,"criteria",10
136233,"javascript",137356,"criteria",6
143483,"june 1st",137356,"criteria",22
148510,"may 2nd",137356,"criteria",6
143028,"mysql",137356,"criteria",6
152591,"nirajan",137356,"criteria",6
156352,"paulus",137356,"criteria",8
136879,"pokharel",137356,"criteria",6
142180,"postgresql",137356,"criteria",6
136086,"ror",137356,"criteria",12
136566,"shapiro",137356,"criteria",7
156242,"shrestha",137356,"criteria",8
158792,"starbuck",137356,"criteria",29
156257,"webapp",137356,"criteria",9
145742,"156",142874,"crm",87
137975,"183",142874,"crm",58
150575,"195",142874,"crm",18
156266,"1st",142874,"crm",328
136654,"200",142874,"crm",14
136389,"2016",142874,"crm",60
156226,"2017",142874,"crm",25
141774,"2nd half",142874,"crm",393
139520,"30 days",142874,"crm",20
136114,"adding",142874,"crm",9
137553,"april 1st",142874,"crm",15
156246,"aws",142874,"crm",25
136207,"backend",142874,"crm",10
149320,"backup",142874,"crm",6
158334,"Bryan Starbuck",142874,"crm",24
136716,"btw",142874,"crm",10
142874,"crm",142874,"crm",76
156235,"cto",142874,"crm",38
156830,"dec",142874,"crm",154
136145,"delivered",142874,"crm",14
136324,"deployed",142874,"crm",20
136257,"devkota",142874,"crm",80
138480,"displaying",142874,"crm",25
157177,"dkim",142874,"crm",20
156243,"don’t",142874,"crm",11
143461,"downloaded",142874,"crm",10
145452,"eng",142874,"crm",707
158462,"entered",142874,"crm",17
156328,"etan",142874,"crm",195
156249,"feb",142874,"crm",476
136218,"feedback",142874,"crm",29
141181,"functionality",142874,"crm",14
140451,"gagan",142874,"crm",38
142604,"hellosign",142874,"crm",33
156296,"incontact",142874,"crm",9
143414,"invision",142874,"crm",28
143483,"june 1st",142874,"crm",27
156345,"justin mcdonald",142874,"crm",14
156430,"lookup",142874,"crm",14
136304,"maharjan",142874,"crm",21
137862,"may 1st",142874,"crm",77
148510,"may 2nd",142874,"crm",47
156475,"mcdonald",142874,"crm",69
152591,"nirajan",142874,"crm",14
156352,"paulus",142874,"crm",26
136879,"pokharel",142874,"crm",18
136821,"pokhrel",142874,"crm",47
142584,"popup",142874,"crm",10
156351,"rowell",142874,"crm",46
151965,"runscope",142874,"crm",7
136275,"saroj",142874,"crm",27
153316,"sftp",142874,"crm",15
136566,"shapiro",142874,"crm",189
156242,"shrestha",142874,"crm",88
139346,"sms",142874,"crm",9
142865,"spf",142874,"crm",20
158792,"starbuck",142874,"crm",143
138498,"sushil",142874,"crm",46
142622,"timestamp",142874,"crm",9
146706,"twilio",142874,"crm",20
156335,"udell",142874,"crm",7
136213,"username",142874,"crm",20
156547,"utm source",142874,"crm",7
157228,"welcom",142874,"crm",6
156226,"2017",156405,"crowder",30
158334,"Bryan Starbuck",156405,"crowder",9
156405,"crowder",156405,"crowder",9
156328,"etan",156405,"crowder",8
144195,"july 28",156405,"crowder",12
156352,"paulus",156405,"crowder",17
156351,"rowell",156405,"crowder",27
158792,"starbuck",156405,"crowder",12
140143,"10am",136162,"css",6
140138,"11am",136162,"css",6
136685,"175",136162,"css",7
136509,"1996",136162,"css",9
156266,"1st",136162,"css",28
136389,"2016",136162,"css",40
156226,"2017",136162,"css",46
156425,"273",136162,"css",9
141264,"847",136162,"css",9
156175,"bellevue",136162,"css",6
158334,"Bryan Starbuck",136162,"css",7
137356,"criteria",136162,"css",9
136162,"css",136162,"css",15
156235,"cto",136162,"css",21
158262,"database",136162,"css",7
136257,"devkota",136162,"css",10
142976,"dropdown",136162,"css",9
145452,"eng",136162,"css",56
156328,"etan",136162,"css",49
156249,"feb",136162,"css",14
141296,"handoff",136162,"css",9
137060,"html",136162,"css",16
156811,"hyman",136162,"css",9
136352,"i'd",136162,"css",8
141183,"ios",136162,"css",6
136388,"iphone",136162,"css",20
136233,"javascript",136162,"css",12
137529,"kirkland",136162,"css",6
137862,"may 1st",136162,"css",21
148510,"may 2nd",136162,"css",20
156475,"mcdonald",136162,"css",10
143028,"mysql",136162,"css",12
140508,"october 26",136162,"css",6
156352,"paulus",136162,"css",21
142180,"postgresql",136162,"css",12
137533,"recruiting",136162,"css",6
143187,"redmond",136162,"css",6
136086,"ror",136162,"css",24
156351,"rowell",136162,"css",18
156424,"schaumburg",136162,"css",9
136566,"shapiro",136162,"css",27
136173,"skype",136162,"css",6
156833,"ssn",136162,"css",12
158792,"starbuck",136162,"css",46
156250,"startup",136162,"css",6
136180,"startups",136162,"css",6
156257,"webapp",136162,"css",19
156226,"2017",142378,"cst",16
137253,"a.m",142378,"cst",7
142378,"cst",142378,"cst",7
139357,"june 21",142378,"cst",7
136526,"p.m",142378,"cst",7
156730,"westbrook",142378,"cst",18
137427,"1.5",156235,"cto",10
138672,"10 minutes",156235,"cto",8
137070,"100",156235,"cto",25
140143,"10am",156235,"cto",16
140138,"11am",156235,"cto",17
136685,"175",156235,"cto",19
150575,"195",156235,"cto",15
136509,"1996",156235,"cto",27
138527,"1pm",156235,"cto",7
136654,"200",156235,"cto",6
136335,"2015",156235,"cto",7
136389,"2016",156235,"cto",1856
156226,"2017",156235,"cto",1467
151256,"256",156235,"cto",10
156425,"273",156235,"cto",33
143082,"3.0",156235,"cto",20
136151,"300",156235,"cto",9
138617,"303",156235,"cto",10
137369,"350",156235,"cto",10
136575,"3rd",156235,"cto",9
156464,"6800",156235,"cto",8
144145,"6th ave",156235,"cto",94
141264,"847",156235,"cto",27
156463,"867",156235,"cto",8
156462,"954",156235,"cto",8
137143,"9am",156235,"cto",29
136114,"adding",156235,"cto",40
147944,"aha",156235,"cto",8
156466,"andrew goldberg",156235,"cto",44
156386,"andrew weiss",156235,"cto",35
137960,"answered",156235,"cto",10
137098,"anymore",156235,"cto",15
137553,"april 1st",156235,"cto",19
136435,"asap",156235,"cto",53
137519,"aug 11",156235,"cto",13
152149,"aug 17",156235,"cto",26
144992,"aug 19",156235,"cto",22
152222,"aug 22",156235,"cto",9
140968,"aug 3",156235,"cto",9
137111,"aug 4",156235,"cto",7
144752,"aug 8",156235,"cto",7
152063,"aug 9",156235,"cto",12
142691,"august 19",156235,"cto",7
156586,"august 23",156235,"cto",9
156246,"aws",156235,"cto",55
158794,"axosoft",156235,"cto",11
136207,"backend",156235,"cto",35
156175,"bellevue",156235,"cto",17
156422,"bhishma",156235,"cto",34
151417,"bioinformatics",156235,"cto",38
156234,"bitbucket",156235,"cto",11
158334,"Bryan Starbuck",156235,"cto",480
156578,"bsc",156235,"cto",14
156375,"callback",156235,"cto",14
148696,"capistrano",156235,"cto",31
137778,"checking",156235,"cto",17
143220,"clicked",156235,"cto",7
137202,"clicking",156235,"cto",15
150395,"comcast",156235,"cto",46
136228,"config",156235,"cto",7
137356,"criteria",156235,"cto",16
142874,"crm",156235,"cto",38
136162,"css",156235,"cto",21
156235,"cto",156235,"cto",480
158262,"database",156235,"cto",64
156301,"ddos attack",156235,"cto",17
138982,"december 15",156235,"cto",18
136324,"deployed",156235,"cto",97
136257,"devkota",156235,"cto",265
141013,"dialed",156235,"cto",7
156439,"dialer",156235,"cto",267
136621,"discussed",156235,"cto",19
137361,"dnc",156235,"cto",55
142185,"dns",156235,"cto",11
156622,"dob",156235,"cto",34
156243,"don’t",156235,"cto",274
143461,"downloaded",156235,"cto",19
138264,"encrypted",156235,"cto",153
158779,"encryption",156235,"cto",14
136217,"endpoint",156235,"cto",11
158462,"entered",156235,"cto",16
156328,"etan",156235,"cto",258
136520,"ext",156235,"cto",43
136142,"facebook",156235,"cto",18
143334,"february 23",156235,"cto",29
136218,"feedback",156235,"cto",63
153320,"filtering",156235,"cto",6
158780,"firewall",156235,"cto",63
150019,"ftp",156235,"cto",201
149586,"ftp server",156235,"cto",59
156346,"ftp site",156235,"cto",23
141181,"functionality",156235,"cto",7
158295,"fwd",156235,"cto",35
136119,"fyi",156235,"cto",17
140451,"gagan",156235,"cto",269
140374,"goldberg",156235,"cto",20
156229,"google",156235,"cto",8
142951,"google analytics",156235,"cto",11
136181,"having",156235,"cto",32
142604,"hellosign",156235,"cto",11
156633,"hii",156235,"cto",8
155496,"hipaa",156235,"cto",21
136091,"honeybadger",156235,"cto",20
137060,"html",156235,"cto",21
136352,"i'd",156235,"cto",14
156236,"i’m",156235,"cto",289
141554,"ids",156235,"cto",41
156296,"incontact",156235,"cto",322
141183,"ios",156235,"cto",151
136388,"iphone",156235,"cto",42
156467,"jason edwards",156235,"cto",17
136233,"javascript",156235,"cto",28
143147,"jira",156235,"cto",17
156269,"json",156235,"cto",50
139786,"jul 27",156235,"cto",14
138336,"jul 28",156235,"cto",15
144195,"july 28",156235,"cto",12
139357,"june 21",156235,"cto",20
143712,"june 22",156235,"cto",34
139429,"june 26",156235,"cto",19
156416,"june 29",156235,"cto",8
156345,"justin mcdonald",156235,"cto",604
156468,"kicked out",156235,"cto",17
137529,"kirkland",156235,"cto",12
139809,"lamichhane",156235,"cto",14
136240,"let's",156235,"cto",13
136226,"linkedin",156235,"cto",16
136786,"linux",156235,"cto",14
156430,"lookup",156235,"cto",19
136304,"maharjan",156235,"cto",121
143565,"may 10",156235,"cto",18
143523,"may 16",156235,"cto",67
143317,"may 17",156235,"cto",82
138138,"may 18",156235,"cto",26
141236,"may 30",156235,"cto",165
156475,"mcdonald",156235,"cto",18
136326,"microsoft",156235,"cto",9
156412,"monit",156235,"cto",17
143028,"mysql",156235,"cto",24
157344,"newrelic",156235,"cto",18
142931,"nginx",156235,"cto",13
152591,"nirajan",156235,"cto",67
137139,"nov",156235,"cto",6
140446,"nov 22",156235,"cto",52
139539,"nov 23",156235,"cto",12
140447,"november 22",156235,"cto",221
137623,"oct",156235,"cto",12
142763,"oct 26",156235,"cto",16
141531,"october 11",156235,"cto",9
140699,"october 19",156235,"cto",6
140508,"october 26",156235,"cto",18
138536,"october 31",156235,"cto",16
156440,"office 365",156235,"cto",15
156352,"paulus",156235,"cto",659
136879,"pokharel",156235,"cto",37
136821,"pokhrel",156235,"cto",37
156261,"postgres",156235,"cto",41
142180,"postgresql",156235,"cto",27
136447,"preventing",156235,"cto",19
156245,"rds",156235,"cto",22
137533,"recruiting",156235,"cto",18
143187,"redmond",156235,"cto",25
156499,"reierson",156235,"cto",40
156258,"repo",156235,"cto",42
136086,"ror",156235,"cto",46
158793,"roshan",156235,"cto",87
156351,"rowell",156235,"cto",782
151965,"runscope",156235,"cto",11
156465,"sabath",156235,"cto",138
136275,"saroj",156235,"cto",289
156424,"schaumburg",156235,"cto",27
136221,"screenshots",156235,"cto",6
137085,"sean",156235,"cto",17
145235,"security",156235,"cto",32
156640,"september 13",156235,"cto",22
139474,"september 15",156235,"cto",20
143302,"september 29",156235,"cto",6
142871,"september 30",156235,"cto",10
153316,"sftp",156235,"cto",57
136566,"shapiro",156235,"cto",125
138439,"sharma",156235,"cto",41
156242,"shrestha",156235,"cto",297
136165,"sidekiq",156235,"cto",24
136173,"skype",156235,"cto",45
149151,"softphone",156235,"cto",8
136809,"sql",156235,"cto",9
136113,"ssh",156235,"cto",12
146927,"ssl",156235,"cto",39
156348,"st cloud mn",156235,"cto",167
158792,"starbuck",156235,"cto",2661
156250,"startup",156235,"cto",22
136180,"startups",156235,"cto",27
156442,"stat",156235,"cto",9
138498,"sushil",156235,"cto",98
140180,"sweeney",156235,"cto",110
156607,"synch",156235,"cto",24
156611,"tcp connection",156235,"cto",36
156359,"tcpa",156235,"cto",12
141718,"the ceo",156235,"cto",22
142981,"the db",156235,"cto",6
141388,"the r",156235,"cto",7
142930,"timeout",156235,"cto",21
156577,"timeouts",156235,"cto",11
136276,"uploaded",156235,"cto",57
143784,"user id",156235,"cto",27
136213,"username",156235,"cto",23
156579,"uwo",156235,"cto",38
136394,"we'd",156235,"cto",28
156257,"webapp",156235,"cto",51
156332,"westover",156235,"cto",70
156443,"westy",156235,"cto",8
149376,"whitelist",156235,"cto",20
153668,"whitelisting",156235,"cto",9
156417,"whitepages",156235,"cto",46
146075,"wiki",156235,"cto",12
137070,"100",158262,"database",18
148722,"110",158262,"database",15
156266,"1st",158262,"database",42
136389,"2016",158262,"database",410
156226,"2017",158262,"database",68
141774,"2nd half",158262,"database",11
137553,"april 1st",158262,"database",9
157629,"april 2nd",158262,"database",17
144992,"aug 19",158262,"database",19
152222,"aug 22",158262,"database",9
140968,"aug 3",158262,"database",24
144752,"aug 8",158262,"database",14
152063,"aug 9",158262,"database",41
142691,"august 19",158262,"database",7
156246,"aws",158262,"database",10
156234,"bitbucket",158262,"database",6
158334,"Bryan Starbuck",158262,"database",71
136716,"btw",158262,"database",9
148696,"capistrano",158262,"database",39
136228,"config",158262,"database",7
136162,"css",158262,"database",7
156235,"cto",158262,"database",64
158262,"database",158262,"database",95
136324,"deployed",158262,"database",48
136257,"devkota",158262,"database",46
156622,"dob",158262,"database",6
156243,"don’t",158262,"database",81
137487,"dont",158262,"database",14
145452,"eng",158262,"database",74
156328,"etan",158262,"database",13
141503,"experimenting",158262,"database",15
147757,"extracting",158262,"database",15
156249,"feb",158262,"database",42
136218,"feedback",158262,"database",15
158780,"firewall",158262,"database",11
141181,"functionality",158262,"database",15
140451,"gagan",158262,"database",23
136181,"having",158262,"database",25
156633,"hii",158262,"database",19
155496,"hipaa",158262,"database",13
136091,"honeybadger",158262,"database",7
137060,"html",158262,"database",7
136352,"i'd",158262,"database",36
156236,"i’m",158262,"database",44
156296,"incontact",158262,"database",37
141183,"ios",158262,"database",43
136388,"iphone",158262,"database",10
156363,"isakov",158262,"database",108
136233,"javascript",158262,"database",6
156269,"json",158262,"database",7
156345,"justin mcdonald",158262,"database",16
137529,"kirkland",158262,"database",7
136304,"maharjan",158262,"database",9
140756,"march 11",158262,"database",45
137862,"may 1st",158262,"database",9
156475,"mcdonald",158262,"database",7
156412,"monit",158262,"database",8
143028,"mysql",158262,"database",9
137623,"oct",158262,"database",8
156352,"paulus",158262,"database",99
156261,"postgres",158262,"database",84
142180,"postgresql",158262,"database",11
156245,"rds",158262,"database",30
156499,"reierson",158262,"database",6
156258,"repo",158262,"database",64
136086,"ror",158262,"database",15
158793,"roshan",158262,"database",123
156351,"rowell",158262,"database",123
136275,"saroj",158262,"database",19
136221,"screenshots",158262,"database",7
156444,"sep",158262,"database",16
156640,"september 13",158262,"database",8
136566,"shapiro",158262,"database",11
138439,"sharma",158262,"database",23
156242,"shrestha",158262,"database",37
136165,"sidekiq",158262,"database",6
156833,"ssn",158262,"database",13
156348,"st cloud mn",158262,"database",6
158792,"starbuck",158262,"database",241
156250,"startup",158262,"database",6
138498,"sushil",158262,"database",27
140180,"sweeney",158262,"database",8
156359,"tcpa",158262,"database",6
141388,"the r",158262,"database",15
136354,"unsubscribe",158262,"database",8
156257,"webapp",158262,"database",10
156432,"0.05",156326,"datapoint",16
156431,"13 february",156326,"datapoint",28
136389,"2016",156326,"datapoint",8
156226,"2017",156326,"datapoint",36
136151,"300",156326,"datapoint",40
155950,"amazon cloudwatch",156326,"datapoint",20
156246,"aws",156326,"datapoint",42
156326,"datapoint",156326,"datapoint",20
158462,"entered",156326,"datapoint",20
142622,"timestamp",156326,"datapoint",20
136354,"unsubscribe",156326,"datapoint",20
136389,"2016",156301,"ddos attack",52
156235,"cto",156301,"ddos attack",17
156301,"ddos attack",156301,"ddos attack",9
156243,"don’t",156301,"ddos attack",30
158780,"firewall",156301,"ddos attack",22
156296,"incontact",156301,"ddos attack",20
156345,"justin mcdonald",156301,"ddos attack",10
136304,"maharjan",156301,"ddos attack",13
157344,"newrelic",156301,"ddos attack",8
156351,"rowell",156301,"ddos attack",10
136275,"saroj",156301,"ddos attack",31
136165,"sidekiq",156301,"ddos attack",10
136113,"ssh",156301,"ddos attack",7
158792,"starbuck",156301,"ddos attack",42
